Date,SPX,SVX,SGX,M1USSC,MZUSSV,MZUSSG,S5FINL,S53NRS,S5MATR,S5INDU,S5INFT,S5COND,S5HLTH,S5TELS,S5CONS,S5RLST,S5UTIL
2004-05-26,1114.94,556.08,554.74,141.1,1397.55,1437.09,382.24,240.62,155.64,249.69,312.29,248.03,352.5,109.88,232.58,97.87,117.67
2004-05-27,1121.28,557.76,559.4,141.47,1401.09,1438.83,383.05,237.96,157.38,251.69,313.53,249.33,356.65,111.2,235.21,98.55,118.61
2004-05-28,1120.68,557.94,558.62,141.61,1403.06,1439.4,383.29,238.54,157.05,251.22,314.31,248.89,355.9,110.55,234.43,99.42,119.04
2004-06-01,1121.2,558.08,558.99,142.42,1408.64,1448.64,382.17,241.69,156.8,251.02,313.29,248.99,358.26,110.42,234.6,97.97,118.68
2004-06-02,1124.99,560.34,560.5,142.63,1412.78,1448.47,383.7,241.34,157.39,253.13,312.28,249.93,359.79,111.1,236.52,99.91,118.85
2004-06-03,1116.64,555.75,556.79,139.82,1393.18,1419.23,380.78,239.67,154.14,251.42,307.99,248.51,358.69,110.33,236.02,98.92,117.84
2004-06-04,1122.5,558.69,559.69,141.07,1402.41,1434.69,383.51,238.55,155.85,252.97,311.53,249.27,359.93,110.77,236.36,99.03,117.96
2004-06-07,1140.42,567.59,568.64,143.62,1426.3,1461.81,389.51,242.78,158.83,257.29,319.61,252.74,363.23,112.57,238.86,99.91,119.03
2004-06-08,1142.18,567.54,570.47,143.28,1425.11,1460.04,388.92,241.56,159.16,257.71,321.2,253.92,363.97,112.86,239.77,99.44,118.03
2004-06-09,1131.33,562.26,564.93,141.0,1409.74,1433.91,385.07,239.29,157.13,255.51,316.64,251.74,359.88,113.47,238.5,99.15,116.96
2004-06-10,1136.47,565.57,566.73,140.91,1413.04,1431.84,386.52,242.45,158.0,257.13,318.75,252.85,359.92,114.22,238.56,99.12,117.76
2004-06-14,1125.29,558.91,562.28,138.37,1390.23,1408.8,381.46,240.8,155.64,256.06,314.45,249.7,357.52,113.13,236.89,97.33,117.22
2004-06-15,1132.01,562.07,565.82,140.81,1411.94,1433.04,382.58,243.58,157.12,258.04,318.25,251.23,357.79,113.59,237.71,99.18,117.87
2004-06-16,1133.56,563.59,565.82,141.31,1416.6,1438.41,382.98,247.87,157.4,258.88,317.05,251.66,358.16,113.17,237.57,99.13,118.43
2004-06-17,1132.05,563.9,563.97,141.34,1422.19,1432.88,383.11,249.29,157.75,259.19,313.67,251.75,358.23,113.57,236.56,99.12,119.06
2004-06-18,1135.02,565.85,564.97,141.73,1426.75,1434.57,384.21,250.17,160.04,260.86,314.21,252.03,358.26,114.1,236.53,99.77,119.51
2004-06-21,1130.3,563.49,562.63,141.33,1428.53,1427.26,382.57,249.26,159.59,260.47,312.22,250.99,355.62,113.13,236.22,100.5,120.26
2004-06-22,1134.41,565.37,564.85,142.3,1434.11,1439.08,384.07,250.53,160.06,262.5,316.57,250.2,354.43,112.49,236.66,100.62,120.15
2004-06-23,1144.06,570.23,569.6,144.26,1449.9,1461.97,385.65,254.75,161.96,266.16,321.18,251.98,356.47,113.47,236.86,101.43,121.05
2004-06-24,1140.65,569.18,567.25,144.04,1447.24,1457.61,385.6,253.09,161.68,265.12,319.69,251.89,356.27,111.85,235.43,101.25,121.27
2004-06-25,1134.43,567.42,562.82,145.61,1459.15,1473.04,384.3,250.17,162.2,263.09,319.11,251.8,351.58,112.57,232.85,102.57,120.79
2004-06-28,1133.35,565.88,563.28,144.77,1455.28,1459.64,384.2,248.39,161.55,262.73,318.04,251.2,351.5,112.97,233.98,102.38,121.03
2004-06-29,1136.2,566.45,565.56,145.66,1459.85,1471.72,382.94,249.45,163.56,264.54,321.44,249.26,353.51,113.62,234.14,99.95,119.89
2004-06-30,1140.84,569.25,567.36,146.91,1470.84,1483.18,384.41,250.82,164.75,265.78,322.94,250.04,354.66,113.9,234.96,101.11,120.51
2004-07-01,1128.94,564.13,560.64,144.69,1455.06,1457.22,381.54,251.29,161.63,262.36,316.96,248.32,350.02,113.27,233.14,101.08,119.35
2004-07-02,1125.38,563.34,557.88,144.69,1461.16,1450.97,382.43,251.77,160.86,259.78,313.53,247.27,349.25,113.23,232.85,102.99,120.43
2004-07-06,1116.21,558.85,553.24,142.2,1446.18,1421.13,379.67,253.12,159.87,259.06,305.34,245.06,346.27,112.94,233.02,102.55,120.44
2004-07-07,1118.33,559.98,554.22,142.3,1450.22,1420.0,379.28,254.44,161.76,260.23,307.13,245.09,345.92,113.06,233.04,103.44,120.44
2004-07-08,1109.11,555.23,549.78,139.9,1426.83,1395.35,376.33,253.36,160.25,258.03,302.49,241.34,344.99,111.54,232.91,101.61,120.16
2004-07-09,1112.81,556.72,551.98,140.5,1432.19,1402.31,375.82,254.55,160.97,260.65,305.44,242.6,344.21,111.71,233.31,101.85,119.69
2004-07-12,1114.35,558.23,552.0,139.94,1434.01,1391.97,378.17,253.76,161.21,261.84,303.88,243.46,343.35,112.72,233.76,102.73,119.79
2004-07-13,1115.14,558.45,552.57,140.19,1435.71,1392.34,378.19,253.02,161.33,262.42,302.66,244.33,345.47,112.08,234.25,101.74,119.84
2004-07-14,1111.47,557.33,550.03,139.5,1432.59,1383.33,376.44,255.62,161.72,262.17,297.17,243.32,346.43,112.15,233.8,102.33,120.99
2004-07-15,1106.69,554.98,547.62,140.08,1438.56,1390.22,373.39,256.55,162.04,263.3,296.09,242.33,342.97,110.88,232.28,103.23,121.23
2004-07-16,1101.39,553.61,543.72,138.75,1430.56,1372.7,372.63,259.18,162.18,262.17,291.28,239.43,340.46,110.86,232.48,102.9,122.19
2004-07-19,1100.9,554.31,542.54,138.37,1433.39,1367.55,374.1,258.78,161.37,260.98,292.81,238.4,338.45,110.77,232.2,103.73,122.78
2004-07-20,1108.67,557.73,546.84,140.66,1448.12,1392.24,375.77,258.45,161.31,262.47,298.79,241.31,339.84,111.45,232.42,103.12,123.25
2004-07-21,1093.88,550.7,539.14,136.77,1418.55,1351.03,372.02,254.05,158.2,258.95,293.24,238.91,336.18,110.25,229.19,101.99,120.99
2004-07-22,1096.85,551.53,541.27,136.57,1406.16,1351.59,372.13,254.99,157.51,258.1,297.77,239.46,337.61,111.41,227.98,99.8,120.26
2004-07-23,1086.2,548.89,533.31,134.71,1394.64,1327.9,370.24,253.85,156.55,256.03,290.61,237.38,334.61,112.56,225.1,99.08,119.74
2004-07-26,1084.07,548.2,531.87,133.23,1383.26,1309.57,370.56,252.27,155.37,255.25,290.93,235.93,332.27,114.78,224.46,98.06,119.33
2004-07-27,1094.83,553.46,537.33,135.95,1402.1,1338.46,373.72,254.24,157.86,258.21,293.48,240.04,334.12,117.36,226.35,98.34,119.37
2004-07-28,1095.42,554.2,537.18,135.47,1400.72,1329.52,374.13,256.0,159.08,259.64,293.08,238.87,332.63,118.18,225.94,99.36,120.51
2004-07-29,1100.43,557.35,539.02,137.51,1415.31,1352.74,375.76,257.84,161.29,260.46,297.05,240.22,334.25,118.15,223.36,99.55,121.46
2004-07-30,1101.72,557.4,540.26,138.12,1416.38,1359.78,375.48,259.15,161.11,260.18,298.56,240.04,335.43,117.46,223.29,100.09,122.21
2004-08-02,1106.62,559.76,542.77,138.29,1423.72,1358.13,377.1,258.93,161.86,261.03,299.93,241.91,335.49,118.16,225.47,102.15,123.05
2004-08-03,1099.69,557.88,537.75,136.4,1411.73,1334.29,375.49,262.03,160.36,259.35,293.74,239.53,334.78,117.72,224.74,102.51,123.12
2004-08-04,1098.63,556.22,538.36,136.07,1412.48,1325.99,375.95,256.76,160.61,259.49,294.65,237.95,334.21,117.72,225.55,103.68,123.76
2004-08-05,1080.7,547.99,528.72,133.23,1386.99,1297.38,369.66,253.7,157.46,254.49,290.02,233.86,328.01,115.94,222.48,101.73,122.49
2004-08-06,1063.97,540.1,519.94,130.09,1365.25,1263.56,366.33,248.88,154.51,249.26,281.86,230.41,323.41,114.55,220.19,101.24,123.43
2004-08-09,1065.22,540.97,520.32,129.91,1364.91,1259.82,366.52,252.25,155.23,250.09,281.9,230.16,322.49,114.75,220.46,101.78,122.94
2004-08-10,1079.04,547.59,527.47,132.42,1389.58,1285.99,371.37,251.03,157.85,253.7,286.93,233.6,327.27,116.52,222.9,101.98,123.67
2004-08-11,1075.8,546.11,525.72,131.71,1384.54,1277.55,372.19,249.76,157.01,253.4,278.66,231.63,331.82,116.89,224.17,102.12,124.11
2004-08-12,1063.23,539.22,520.09,129.35,1364.46,1253.84,368.88,246.77,154.82,249.41,271.28,228.58,329.78,116.11,223.99,101.28,123.88
2004-08-13,1064.8,539.51,521.36,129.27,1364.65,1252.51,368.56,249.2,154.38,249.96,273.53,229.09,327.52,116.11,224.64,100.94,123.45
2004-08-16,1079.34,548.03,527.33,131.89,1389.97,1277.08,374.48,250.69,158.61,254.33,276.14,234.44,331.71,117.28,226.22,102.49,124.26
2004-08-17,1081.71,548.92,528.81,132.7,1393.94,1285.65,376.68,245.41,159.46,253.73,278.2,236.82,332.09,117.0,226.73,103.29,124.11
2004-08-18,1095.17,555.24,535.89,135.37,1414.75,1316.68,381.22,248.16,160.91,256.75,284.2,239.48,337.01,117.7,227.55,104.4,125.5
2004-08-19,1091.23,553.73,533.48,134.6,1403.77,1309.81,379.94,249.04,161.08,255.17,282.62,238.91,335.43,117.29,226.85,102.61,124.52
2004-08-20,1098.35,558.25,536.06,136.94,1426.64,1334.52,383.23,251.02,162.61,256.8,284.01,240.56,337.94,117.97,227.49,104.78,124.92
2004-08-23,1095.68,556.15,535.49,136.03,1415.73,1326.32,381.86,248.55,161.01,256.32,285.56,239.47,337.16,117.81,226.69,104.89,124.5
2004-08-24,1096.19,556.5,535.65,136.24,1424.06,1323.22,382.99,247.63,161.48,257.5,283.86,239.99,337.58,117.61,226.79,107.14,124.58
2004-08-25,1104.96,560.8,540.09,137.45,1430.31,1338.63,386.17,249.25,163.21,259.5,287.41,241.65,340.47,117.96,227.79,106.91,125.2
2004-08-26,1105.09,561.4,539.62,136.96,1429.29,1331.25,386.83,250.77,163.99,259.6,285.79,241.69,340.3,117.81,228.13,107.34,125.05
2004-08-27,1107.77,562.52,541.16,138.12,1437.03,1342.62,387.06,252.19,164.29,259.51,287.38,241.63,342.48,118.18,228.25,107.24,125.14
2004-08-30,1099.15,558.85,536.25,136.24,1424.68,1322.03,385.16,250.92,163.01,257.89,283.23,239.45,338.5,118.08,226.93,108.05,125.3
2004-08-31,1104.24,562.35,537.82,136.92,1434.17,1328.55,387.57,255.56,163.63,259.24,282.45,239.65,340.67,118.8,227.48,108.59,126.64
2004-09-01,1105.91,562.48,539.35,138.09,1441.26,1343.95,385.03,258.91,164.04,259.94,283.98,240.19,341.32,119.37,227.56,108.1,126.86
2004-09-02,1118.31,568.56,545.62,139.78,1458.21,1361.68,389.45,261.18,166.14,262.94,287.24,244.16,344.92,120.38,229.7,108.83,127.45
2004-09-03,1113.63,567.38,542.14,138.98,1454.71,1349.56,389.37,261.98,165.88,261.69,280.32,243.75,344.57,120.31,230.54,109.62,127.03
2004-09-07,1121.3,571.88,545.29,140.62,1470.99,1361.85,393.85,261.97,167.21,264.03,281.54,245.78,346.61,121.46,231.15,110.61,127.73
2004-09-08,1116.27,568.34,543.82,139.53,1460.01,1351.04,390.93,261.8,165.42,264.01,281.46,244.93,345.98,120.77,228.26,110.03,126.57
2004-09-09,1118.38,569.49,544.77,141.04,1472.24,1369.71,390.41,265.17,166.05,263.48,286.62,243.57,344.64,120.76,227.56,107.58,126.97
2004-09-10,1123.92,571.61,548.16,142.29,1475.21,1383.65,392.19,263.71,164.56,264.42,292.32,245.79,343.76,121.29,228.16,107.52,127.26
2004-09-13,1125.82,572.43,549.24,143.16,1476.93,1398.32,391.47,265.67,164.23,264.68,294.11,246.53,345.1,121.9,227.55,106.62,126.39
2004-09-14,1128.33,573.29,550.87,142.83,1469.76,1397.33,392.01,266.24,163.97,264.84,294.65,247.74,346.93,122.49,227.67,105.15,126.34
2004-09-15,1120.37,569.7,546.54,142.14,1466.99,1387.32,390.08,265.62,163.42,262.72,290.46,246.44,345.78,120.71,225.52,105.17,126.29
2004-09-16,1123.5,573.22,546.14,143.6,1483.26,1397.79,392.53,266.22,164.05,264.16,290.78,247.68,345.44,121.86,224.26,106.84,127.38
2004-09-17,1128.55,575.44,548.95,143.42,1480.12,1398.54,392.87,270.68,163.43,267.3,292.05,248.06,346.46,122.47,224.98,106.67,127.79
2004-09-20,1122.2,572.35,545.72,143.1,1472.94,1396.22,389.14,270.51,163.6,266.3,293.78,246.59,343.07,121.52,221.24,105.7,127.42
2004-09-21,1129.3,577.51,547.63,144.64,1485.64,1412.52,392.31,277.52,164.26,267.36,295.58,248.05,344.68,122.03,220.58,105.91,127.89
2004-09-22,1113.56,570.38,539.09,142.21,1463.92,1385.91,385.18,275.1,162.93,263.25,290.08,245.2,339.98,121.1,218.34,105.1,127.41
2004-09-23,1108.36,566.93,537.35,142.09,1460.76,1386.39,381.51,271.51,161.55,260.5,290.62,245.38,338.09,120.8,219.21,104.35,126.41
2004-09-24,1110.11,569.44,536.58,142.1,1462.85,1385.86,383.31,273.66,162.95,261.42,288.07,246.46,338.89,120.98,218.96,104.93,126.45
2004-09-27,1103.52,566.11,533.35,140.17,1448.32,1365.87,380.79,274.15,162.88,259.34,285.53,244.58,336.98,119.91,217.9,105.07,126.69
2004-09-28,1110.06,569.28,536.7,141.7,1462.8,1380.63,382.79,278.17,166.49,261.45,285.81,244.51,339.83,120.09,219.25,105.38,127.46
2004-09-29,1114.8,570.21,540.49,142.86,1471.03,1394.01,383.96,275.32,167.35,262.83,289.71,245.72,340.95,120.48,220.3,104.81,127.01
2004-09-30,1114.58,572.19,538.29,143.33,1478.88,1397.89,383.48,276.95,169.66,264.48,290.63,246.57,334.3,120.18,220.74,105.73,127.41
2004-10-01,1131.5,580.7,546.64,146.07,1505.66,1423.9,389.19,280.23,170.58,268.16,299.55,249.74,337.66,122.02,222.95,107.87,128.43
2004-10-04,1135.17,582.64,548.35,147.37,1511.3,1438.11,389.47,279.9,170.81,268.7,301.08,251.69,339.02,124.03,222.96,108.43,128.8
2004-10-05,1134.48,582.09,548.22,147.11,1508.22,1435.11,387.63,282.84,170.81,267.42,302.51,251.28,337.74,124.89,222.42,108.42,129.08
2004-10-06,1142.05,586.66,551.19,148.18,1521.42,1446.04,390.19,287.75,173.45,269.86,304.86,252.9,337.14,125.35,223.39,109.12,129.86
2004-10-07,1130.65,582.56,543.94,145.91,1498.73,1425.85,388.87,285.81,171.33,266.43,301.69,251.04,329.38,124.34,221.36,107.58,128.94
2004-10-08,1122.14,579.83,538.19,144.28,1489.72,1404.81,387.55,286.44,170.46,264.42,296.27,249.01,325.81,123.55,219.95,108.57,129.46
2004-10-11,1124.39,580.32,539.94,144.59,1490.3,1409.33,388.62,284.4,170.19,265.21,297.17,250.15,327.14,123.82,220.13,108.26,129.4
2004-10-12,1121.84,579.07,538.65,144.42,1491.89,1403.86,388.83,281.47,168.51,264.98,295.63,249.52,327.02,124.37,219.41,109.61,130.06
2004-10-13,1113.65,573.47,536.08,142.8,1470.44,1391.89,385.91,275.56,164.64,262.39,296.08,248.95,323.77,123.42,218.55,109.01,128.48
2004-10-14,1103.29,566.97,532.26,141.9,1461.43,1384.12,376.18,277.73,164.36,261.09,293.48,246.7,321.33,122.79,217.68,109.74,128.43
2004-10-15,1108.2,569.74,534.38,142.8,1473.98,1389.63,377.36,278.86,165.75,262.96,294.57,247.89,321.29,123.75,219.1,110.51,129.75
2004-10-18,1114.02,570.99,538.93,143.44,1476.66,1399.57,379.12,275.94,165.61,263.17,298.49,250.16,324.83,124.22,220.1,111.49,129.04
2004-10-19,1103.23,564.04,535.12,142.31,1462.45,1391.73,372.5,274.56,161.65,261.17,298.69,248.44,318.86,122.74,219.06,110.34,128.29
2004-10-20,1103.66,563.56,536.04,142.82,1465.43,1400.69,370.25,279.61,162.74,260.52,299.91,247.36,318.93,122.29,219.3,110.04,128.99
2004-10-21,1106.49,564.61,537.8,144.57,1477.93,1419.2,370.47,280.54,163.74,261.65,303.1,249.7,316.17,121.35,219.42,111.19,129.11
2004-10-22,1095.73,560.81,530.89,142.59,1461.6,1399.07,368.07,280.03,162.91,258.85,296.37,247.38,313.46,119.6,217.82,110.39,130.09
2004-10-25,1094.81,561.77,529.01,143.14,1470.64,1404.06,368.01,280.25,164.47,259.21,296.02,246.77,311.97,119.31,216.51,109.35,132.16
2004-10-26,1111.09,571.35,535.65,144.82,1490.63,1413.23,376.97,283.54,166.25,263.36,297.34,250.99,317.93,119.62,219.24,111.89,133.84
2004-10-27,1125.4,576.08,545.16,147.11,1507.88,1441.95,381.34,278.77,167.64,266.4,304.17,254.99,326.82,120.82,221.22,112.37,133.16
2004-10-28,1127.44,577.28,545.99,146.59,1503.08,1439.62,383.7,274.9,165.83,266.49,305.3,256.57,326.71,121.39,222.4,112.78,132.53
2004-10-29,1130.2,579.75,546.29,146.25,1500.01,1438.8,384.33,278.66,168.27,267.31,305.85,256.54,326.87,121.26,222.04,112.66,133.32
2004-11-01,1130.51,580.82,545.52,146.95,1508.8,1443.17,385.16,276.71,168.42,268.16,306.8,257.26,323.5,122.77,221.81,114.88,133.94
2004-11-02,1130.55,580.31,546.07,146.64,1503.68,1442.39,387.07,273.25,167.73,268.13,308.08,258.15,321.08,122.73,222.73,113.46,131.71
2004-11-03,1143.19,586.27,552.71,148.87,1527.75,1463.43,389.02,278.83,169.86,271.01,309.32,259.32,330.76,123.71,225.28,113.92,134.33
2004-11-04,1161.67,596.86,560.54,150.72,1549.99,1478.36,395.57,283.06,173.81,276.27,312.61,264.72,331.87,125.51,231.55,115.32,137.21
2004-11-05,1166.17,598.29,563.58,151.37,1547.88,1491.27,394.9,284.57,174.77,278.11,315.57,265.82,333.35,125.95,232.33,111.76,136.46
2004-11-08,1164.89,596.94,563.65,151.0,1543.65,1486.69,394.18,280.53,174.68,278.62,315.99,265.42,333.12,126.31,231.91,113.05,137.59
2004-11-09,1164.08,596.33,563.46,152.0,1553.18,1494.86,393.6,277.45,176.27,279.67,315.79,265.56,332.8,126.43,231.54,112.99,137.51
2004-11-10,1162.91,596.95,561.67,152.64,1560.02,1499.59,394.31,280.1,176.03,279.78,312.35,265.46,332.21,125.94,231.89,113.32,137.31
2004-11-11,1173.48,602.1,567.06,154.28,1575.29,1515.1,398.06,280.02,177.44,283.24,316.72,267.95,333.76,127.31,233.68,114.37,138.79
2004-11-12,1184.17,608.09,571.73,155.98,1592.67,1528.89,400.47,285.55,179.4,285.4,321.47,270.27,334.73,129.18,234.85,117.21,140.57
2004-11-15,1183.82,606.47,572.99,156.45,1594.16,1533.4,401.39,279.61,178.37,284.19,323.34,270.98,336.02,128.26,235.09,117.82,139.68
2004-11-16,1175.43,602.16,568.94,155.05,1581.45,1520.68,397.77,279.07,177.28,282.83,320.77,268.0,333.6,127.78,233.53,116.7,139.56
2004-11-17,1181.94,605.44,572.15,156.08,1588.79,1533.64,398.74,282.72,178.65,284.59,325.4,268.74,333.93,128.15,234.61,113.63,138.43
2004-11-18,1183.55,606.0,573.19,156.01,1587.78,1532.15,397.68,284.5,179.02,286.42,326.66,269.5,332.82,128.18,234.69,114.01,138.56
2004-11-19,1170.34,600.37,565.66,153.56,1571.0,1506.64,392.29,287.57,177.97,282.85,320.75,266.04,329.05,126.91,232.03,112.62,138.1
2004-11-22,1177.24,605.37,567.54,155.3,1590.37,1519.52,395.21,291.22,179.73,283.56,322.42,268.03,329.64,126.43,233.28,113.21,140.21
2004-11-23,1176.94,607.01,565.6,155.98,1598.35,1524.15,396.14,292.65,178.88,283.05,320.91,269.65,328.6,125.97,232.64,114.38,140.85
2004-11-24,1181.76,609.8,567.61,157.18,1611.31,1537.95,397.54,294.91,180.49,283.53,323.5,271.04,329.37,125.92,232.72,116.15,141.31
2004-11-26,1182.65,610.84,567.46,157.6,1614.44,1541.26,397.23,296.5,182.38,283.09,322.32,271.2,331.09,126.4,232.82,115.67,141.69
2004-11-29,1178.57,608.55,565.69,158.03,1618.02,1544.43,395.72,294.63,182.02,282.18,323.05,269.44,331.2,126.33,230.5,114.87,140.11
2004-11-30,1173.82,606.77,562.74,157.85,1618.15,1538.41,395.01,294.61,180.96,282.56,320.5,266.66,331.87,126.07,228.41,114.86,138.34
2004-12-01,1191.37,614.34,572.65,160.24,1640.94,1563.48,402.6,289.62,182.94,287.4,328.23,270.94,337.7,128.72,231.7,117.4,137.18
2004-12-02,1190.33,611.3,574.65,159.85,1631.01,1564.43,402.02,282.55,180.58,286.75,327.67,271.13,340.82,130.14,233.62,116.47,135.68
2004-12-03,1191.17,611.36,575.43,160.09,1632.54,1567.71,401.65,284.46,180.39,286.69,330.88,270.15,339.14,129.49,233.31,118.9,136.67
2004-12-06,1190.25,611.84,574.03,159.56,1625.11,1563.89,401.88,284.24,179.72,285.68,333.24,269.72,337.53,129.05,231.47,119.93,137.8
2004-12-07,1177.08,604.9,567.85,156.29,1596.15,1533.02,398.04,279.51,176.16,282.43,327.62,267.7,334.15,127.73,230.6,118.14,136.44
2004-12-08,1182.81,606.94,571.52,157.18,1606.2,1542.45,399.35,281.35,176.72,284.04,327.87,269.32,339.39,127.19,231.57,118.63,135.86
2004-12-09,1189.24,610.17,574.7,156.8,1605.55,1541.13,401.22,283.45,178.04,285.5,327.09,271.44,342.17,128.22,234.3,119.91,136.03
2004-12-10,1188.0,609.86,573.77,157.55,1613.18,1547.31,401.52,281.94,177.88,286.95,325.48,270.89,341.12,128.28,234.22,121.11,136.35
2004-12-13,1198.68,615.93,578.35,159.16,1625.88,1561.41,404.79,286.18,180.44,290.57,328.76,272.09,342.95,130.2,235.32,120.62,138.54
2004-12-14,1203.38,617.89,581.07,160.47,1636.29,1576.98,405.85,286.64,180.31,290.81,330.01,273.51,345.68,130.36,237.2,119.95,138.91
2004-12-15,1205.72,619.71,581.57,161.96,1650.86,1587.61,407.68,287.99,181.99,290.65,330.17,274.49,346.76,128.44,236.93,120.41,139.83
2004-12-16,1203.21,617.36,581.42,160.75,1637.34,1576.94,405.49,285.29,180.78,289.02,328.26,273.85,351.92,128.84,236.51,118.94,139.73
2004-12-17,1194.22,614.55,575.28,160.64,1638.52,1575.76,403.36,284.63,180.14,288.47,324.71,272.3,344.92,129.15,234.24,120.1,139.79
2004-12-20,1194.65,614.04,576.17,159.53,1632.36,1563.63,403.48,289.05,181.08,289.26,324.19,272.36,340.92,129.42,234.46,120.1,140.98
2004-12-21,1205.45,620.31,580.71,161.42,1651.46,1581.71,408.1,291.76,183.31,290.94,328.11,274.02,343.92,130.13,236.14,121.46,142.1
2004-12-22,1209.57,623.18,581.98,162.12,1657.22,1589.46,411.13,288.34,183.46,291.2,329.08,275.74,346.48,130.23,236.92,121.99,142.47
2004-12-23,1210.13,623.2,582.51,162.42,1656.4,1593.22,410.96,290.79,183.86,291.23,329.36,275.28,347.49,129.93,236.2,120.53,142.23
2004-12-27,1204.92,621.13,579.42,161.2,1644.26,1582.46,409.09,285.5,183.35,289.27,327.69,275.43,347.25,129.64,236.12,120.57,141.13
2004-12-28,1213.54,625.66,583.49,163.74,1665.25,1606.85,411.38,287.08,184.43,291.4,329.19,278.73,350.99,130.02,237.86,120.87,141.95
2004-12-29,1213.45,626.04,583.05,163.62,1662.54,1607.19,410.76,288.82,184.32,290.4,329.36,278.95,351.67,129.82,237.43,121.5,142.17
2004-12-30,1213.55,626.07,583.12,163.62,1663.22,1608.15,410.97,287.83,183.46,290.27,329.55,279.56,351.75,129.59,237.53,121.98,142.43
2004-12-31,1211.92,625.54,582.04,163.32,1662.2,1604.13,411.09,288.63,183.18,289.57,329.55,278.9,350.48,129.1,236.99,121.4,141.6
2005-01-03,1202.08,619.67,578.06,160.41,1636.01,1577.09,409.53,279.54,181.21,287.51,326.83,277.46,346.81,128.68,236.59,119.77,139.93
2005-01-04,1188.05,612.34,571.4,156.98,1610.41,1541.54,405.58,277.77,177.11,283.51,320.39,274.01,344.25,126.85,235.21,118.42,138.8
2005-01-05,1183.74,610.42,569.04,154.41,1580.97,1521.12,404.73,276.71,175.71,281.91,318.85,272.85,343.15,126.97,235.02,114.0,137.42
2005-01-06,1187.88,612.92,570.7,155.05,1588.44,1527.67,406.78,281.27,176.69,283.26,318.07,271.71,345.62,126.56,236.3,114.83,137.7
2005-01-07,1186.19,611.05,570.82,153.56,1574.65,1515.81,404.77,279.0,177.15,282.06,318.82,271.24,345.72,126.39,237.46,115.03,137.31
2005-01-10,1190.24,612.5,573.37,154.49,1582.93,1528.3,405.4,280.66,177.85,282.39,319.5,272.39,348.34,125.23,239.01,114.86,138.29
2005-01-11,1182.99,608.42,570.2,152.7,1570.34,1513.02,403.29,280.49,175.98,280.98,316.02,270.65,346.35,124.27,237.93,113.51,137.7
2005-01-12,1187.7,609.99,573.27,153.24,1571.45,1518.77,402.28,285.25,177.04,281.59,317.87,272.32,348.45,124.17,238.71,113.13,138.17
2005-01-13,1177.45,605.75,567.35,152.62,1568.22,1514.12,398.71,286.34,176.42,278.53,314.64,270.14,342.79,122.27,237.11,113.55,138.92
2005-01-14,1184.52,608.88,571.23,154.5,1585.72,1529.5,400.2,288.84,178.17,280.46,316.34,272.62,344.68,122.03,238.6,114.63,139.93
2005-01-18,1195.98,615.78,575.82,156.16,1603.14,1546.59,406.24,291.68,178.9,281.94,319.2,274.84,347.03,123.75,241.14,115.92,141.12
2005-01-19,1184.63,609.56,570.71,154.61,1590.15,1528.7,402.24,290.2,177.58,279.4,312.75,272.3,344.92,122.11,240.63,116.01,140.65
